baryon,history,residual
1.909509242508453e-05,0.000711838115374307,-0.10460022323470669
1.320036712760506e-08,0.09569076933498603,0.020369373694703784
5.9918290123251545e-06,0.22538578683491664,0.14383058852551375
0.5996405817611278,1.1337459515723025,0.47660634330451956
0.1520882849673206,0.23866334915435689,-0.09407217490732778
1.5917127085234104e-10,4.5554482218854703e-07,-0.029676478595798635
0.0002973920424885188,0.0008030505206177872,-0.07994584147987052
0.0043793687596327385,0.007271866015626527,-0.06677257957107366
0.00044707083116662683,0.21140678660213066,0.09096013752077561
7.167323424212562e-05,0.05220269577547964,-0.02860943215768451
0.019342036793685388,0.006613540472896325,-0.1322023025735522
0.895167889684133,0.192994453503111,-0.18081873613157717
0.010790554503466667,0.20036688369889213,-0.05990605737117374
5.36531324789263e-08,7.470343569634333e-06,-0.05880171092044389
7.266619596241752e-06,0.0011458718681626931,-0.08814363553391688
5.513322899511284e-13,1.591634381600328e-07,-0.011349319059024306
0.008656550244439178,0.5134706772327411,0.28437721429497703
0.0049307738296825885,0.17886440687899244,-0.012542373329761547
0.00024085539650480387,0.31572297090542445,0.1931858981613588
0.00836847919079682,0.5319326087439048,0.3081884610125652
9.799645473570859e-12,2.2067185873773022e-07,-0.019002634640058937
2.8253424744159278e-11,0.07468053986047356,0.011585071539524698
7.610896793197891e-05,0.0062489690046738195,-0.055647362643729305
0.3145957743612598,0.8712255225695872,0.3703817200084327
0.0028201999687773524,0.0016030623950478128,-0.12528601887345248
5.713024789771216e-05,0.0002742153712768155,-0.105178838604386
0.532440364993612,1.2416188738530751,0.5492730520920824
1.4952966352323868e-08,1.2547811502477092e-05,-0.013720598350947426
0.016415802804239734,0.07742146955058904,-0.03253336622731447
0.32398767020151376,0.6377573210704481,0.2648881631603003
3.7027028914697455e-07,0.004075033927771504,-0.02677837704537132
0.0026405051461645124,0.9036597409566235,0.43901852212985226
0.002440420089735477,0.028333546961062384,-0.06284179887808876
0.0022466477190414497,0.05053146306603653,-0.025155686092636256
0.021472805710542168,0.5215550554520179,0.2515501952287004
0.5148694951215569,0.12386315604990515,-0.19081837341916558
0.00011849759018211335,0.0023446629395710407,-0.054848356156112124
4.295160208501877e-14,0.026380782321751155,0.0003817704288610838
2.459264072200368e-10,7.020610400321632e-07,-0.02734727669207922
4.983100689815986e-05,0.4838586102143006,0.12763988455586522
0.027903012627415125,0.003219269798941194,-0.10511871155411022
0.005009152685991357,0.2652368396030456,0.09978456155889129
9.047667870118135e-07,0.3766649803608685,0.110277742371914
4.0492465296859293e-10,0.10785177260324952,0.02563326243318445
0.0075550275167108865,0.25271311111830624,0.04339325946036432
0.23146169451642493,0.9412071095349239,0.4297539748103011
0.00036591693595723764,0.0034989767283171683,-0.04514897230465928
2.9127585793644093e-06,0.02413758934600251,-0.015867249180466895
2.7285712610256462e-14,0.023283949268485978,-0.00045995963391075485
5.0965744114697816e-08,0.12527986879273603,0.06430228876638003
1.7163938828516669e-15,0.012001649758712592,-0.0016799894153202198
4.343246929610265e-05,0.013732654499904209,-0.023102505945361753
0.07253163765324264,0.9428885362006003,0.47516507786786927
0.00046041386466504276,0.03132478669494484,-0.07037644505928345
0.005613050964205765,0.4609197875452077,0.2673240581760826
6.974589683709655e-08,0.048492074585672264,-0.016317111502880077
0.17921771799571135,0.4459442233990175,0.060988202943906056
7.11196924480381e-05,0.35568698558682826,0.20970760126063698
4.8156924758074054e-14,2.0017055548699556e-08,-0.004890169751498128
0.00267581666257891,0.1322178327248948,-0.06299940468174577
0.0028731480527916502,0.003432760373633641,-0.08230269993813437
0.014161413843385236,0.0034529991232953253,-0.10163112172154626
0.5091909826930172,0.12788859316436896,-0.18908312780044056
0.0005760231223926001,0.00042924936310669677,-0.05869814495502994
1.0814677129758208,0.7791295621417426,0.16783686263950826
4.841867251962039e-08,0.2664157054636574,0.07661641755052065
2.2198953053721686e-08,1.5326137546667414e-05,-0.02921522263306396
0.0217690965073646,0.48736566070932463,0.21841160932036896
1.683222755481273e-10,0.11311363960718068,0.026390931282404398
2.394520053343602e-13,3.621107097027732e-07,-0.008402110452473691
0.00038880979467089896,0.7179535534240864,0.3148698448547149
2.470756859329707e-12,4.655097346475789e-07,-0.008440557762304806
1.9562345853001125e-05,0.0006653534219656308,-0.030104916190364414
6.608402394147615e-05,0.20361790986673978,0.1099720319408144
0.11861196647861688,0.4792897387946433,0.20950289880359851
3.54712738176332e-16,7.076954078148396e-08,-0.004142306099363489
0.010271796988733189,0.09268828129432918,-0.013238557716072338
0.10750805195241547,0.8960664230371743,0.32341145219673484
0.0018877116642195236,0.0017517183290258888,-0.1009408666254103
0.01465422621099501,0.46413857283945753,0.2152848016539742
0.7812792120346891,1.2380254889959952,0.5089534566396995
4.827032513812718e-10,3.237758762892947e-07,-0.007028657015770454
8.992159642931631e-08,0.09732302216585346,0.0002996525006178641
1.066662742391016e-05,0.011515133913950072,-0.03361744329525504
